JRO,Kilimanjaro International Airport,Kilimanjaro;DAR,ADD,ZNZ,WIL,MWZ,NBO,EBB,MBA,KGL,AMS,IST;-3.42941,37.074501
MYW,Mtwara Airport,Mtwara;DAR;-10.3391,40.181801
MWZ,Mwanza Airport,Mwanza;JRO,NBO,BKZ,DAR;-2.44449,32.932701
ZNZ,Abeid Amani Karume International Airport,Zanzibar;MBA,FRA,ADD,JRO,JNB,DAR,NBO,ARK,MCT;-6.22202,39.224899
EBB,Entebbe International Airport,Entebbe;KSE,LHR,BRU,AMS,DXB,ADD,KGL,RUA,NBO,CAI,DAR,JRO,DOH,JNB,IST,BJM,JUB,MGQ,ASM;0.042386,32.443501
TIA,Tirana International Airport Mother Teresa,Tirana;ATH,BLQ,GOA,MXP,PSA,VCE,VRN,BRI,FCO,TRN,LGW,BGY,FRA,LJU,MUC,VIE,SAW,IST;41.4147,19.7206
BOJ,Burgas Airport,Bourgas;CPH,HEL,OSL,DUB,LED,SOF,SVO,VAR,BRU,DME,LTN;42.569599,27.5152
PDV,Plovdiv International Airport,Plovdiv;HHN,STN;42.067799,24.8508
SOF,Sofia Airport,Sofia;ATH,LHR,TXL,CDG,FCO,MXP,LCA,FRA,AGP,AMS,BCN,BOJ,BRU,MAD,OTP,PFO,PMI,PRG,SVO,TLV,VAR,VIE,WAW,ZRH,BEG,MUC,IST,LGW,MAN,STN,SXF,BGY,BLQ,BVA,CRL,DTM,DWC,EIN,HHN,LTN,VLC;42.696693,23.411436
VAR,Varna Airport,Varna;BOJ,SOF,SVO,BRU,BEG,LUX,VIE,DME,LTN;43.232101,27.8251
LCA,Larnaca International Airport,Larnaca;ZRH,KIV,ATH,SKG,LHR,VIE,FRA,CDG,MSQ,LGW,RIX,AMS,AUH,BEY,HER,MUC,OTP,SOF,SVO,TLV,DUS,HAJ,SXF,ARN,OSL,DXB,MLA,CAI,BAH,BEG,WAW,LBA,MAN,DOK,KBP,LWO,ODS,DOH,KRR,AMM,DME,LED,CWL,EMA,GLA,BSL,LPL,MXP,SVX,BUD,IEV,BHX,LTN,BFS,HRK;34.875099,33.624901
PFO,Paphos International Airport,Paphos;LGW,SOF,ATH,CHQ,CRL,GPA,KRK,KUN,MAN,NYO,SKG,STN,BRU,AMS,EMA,GLA,LBA,NCL,DME,BHX,BRS,LTN,EDI,KRR,VKO;34.717999,32.485699
DBV,Dubrovnik Airport,Dubrovnik;CGN,DUS,HAJ,HAM,STR,TXL,HEL,LGW,BHX,ARN,BGO,OSL,TRD,DUB,BRU,LIL,BCN,WAW,LUX,FRA,MUC,BFS,EDI,EMA,LBA,MAN,NCL,ZRH,VIE,AMS,ATH,CDG,FCO,OSI,RJK,VCE,ZAG,ORY,GVA,STN,SPU;42.561401,18.2682
OSI,Osijek Airport,Osijek;STN,DBV,SPU,ZAG;45.4627,18.8102
PUY,Pula Airport,Pula;CGN,OSL,DUB,BVA,CRL,HHN,STN,MAN,FRA,ZAD,ZAG,DME,ARN;44.893501,13.9222
RJK,Rijeka Airport,Rijeka;CGN,HAM,STR,NYO,LHR,SPU,ZAG,DBV;45.2169,14.5703
SPU,Split Airport,Split;CGN,DTM,DUS,HAJ,HAM,STR,TXL,NUE,FRA,ARN,CPH,HEL,LGW,OSL,LIL,RTM,WAW,MUC,MAN,ZRH,PRG,VIE,ATH,BEG,CDG,DBV,FCO,LHR,LYS,OSI,ZAG,TLL,GOT,BSL,GVA,BHX,RJK;43.538898,16.298
ZAG,Zagreb Airport,Zagreb;CGN,STR,LHR,CDG,CPH,BCN,FRA,MUC,TXL,ZRH,VIE,AMS,BLQ,BRU,BWK,DBV,IST,OSI,PRN,RJK,SJJ,SKP,SPU,ZAD,BUD,SVO,LGW,PUY;45.742901,16.0688
ZAD,Zadar Airport,Zadar;FDH,CGN,DUS,STR,TXL,BLL,BVA,CRL,DUB,FKB,GSE,HAU,HHN,MAN,MRS,NRN,NYO,STN,WAW,FRA,MUC,PUY,ZAG;44.108299,15.3467
ALC,Alicante International Airport,Alicante;DUS,FRA,HAM,MUC,PMI,STR,TXL,ZRH,ALG,ORN,LGW,BHX,EXT,SOU,AAL,AES,ARN,BGO,BLL,CGN,CPH,GOT,HEL,KSD,MOL,OSL,OUL,SVG,TKU,TRD,UME,DUB,ORK,BGY,BLQ,BOH,BRE,BRS,BRU,BVA,CRL,EDI,EIN,EMA,FKB,FMM,GSE,HAU,HHN,KIR,KRK,KTW,KUN,LBA,LPL,MAN,MST,NOC,NRN,NUE,NYO,PIK,SCQ,SNN,STN,TMP,VST,VXO,WMI,WRO,AMS,RTM,BCN,BIO,CWL,DME,FCO,IBZ,LPA,MAD,ORY,BFS,BLK,GLA,NCL,KRS,BSL,GVA,LTN,SEN,TFS,KEF;38.2822,-0.558156
LEI,Almería International Airport,Almeria;PMI,CRL,DUB,EMA,NRN,STN,BRU,AMS,BCN,MAD,MLN,MAN,LGW,SVQ,BHX;36.843899,-2.3701
OVD,Asturias Airport,Aviles;AGP,BCN,CDG,MAD,PMI,SVQ,VLC,STN,ACE,TFS;43.563599,-6.03462
BIO,Bilbao Airport,Bilbao;DUS,STR,PMI,CDG,FCO,OSL,DUB,BRU,ACE,AGP,ALC,AMS,BCN,FUE,IBZ,LCG,LHR,LPA,MAD,MXP,ORY,SCQ,SVQ,TFN,TXL,VGO,VLC,FRA,MUC,LIS,IST,GVA,MAN,STN,VCE;43.301102,-2.91061
BCN,Barcelona International Airport,Barcelona;BJL,CMN,NDR,TNG,CGN,DUS,HAJ,HAM,STR,ATH,JFK,LHR,MIA,PHL,TXL,VIE,YYZ,CDG,ALG,ORN,EZE,BOG,HEL,FCO,LIN,PMI,TFN,MSQ,LGW,RIX,DOH,ARN,BGO,CPH,GOT,OSL,SXF,WAW,DUB,ORK,DXB,FRA,SOF,ACE,AGP,BGY,BHX,BLQ,BRU,BUD,BVA,CIA,CRL,EDI,EMA,FEZ,FUE,IBZ,LPA,LPL,MAH,MAN,NYO,OPO,PIK,SCQ,SDR,STN,SVQ,TFS,TRN,TSF,VLL,VNO,WMI,XRY,AMS,EIN,RTM,AAL,ALC,AMM,BES,BIO,BOD,BRI,CTA,CWL,DBV,DKR,DME,DRS,DTM,EAS,FLR,GOA,GRX,IEV,KBP,LCG,LED,LEI,LEJ,LEN,LIL,LIS,LUX,LYS,MAD,MLA,MRS,MUC,MXP,NAP,NCE,NTE,NUE,ORY,OTP,OVD,PMO,PRG,PSA,RAK,RGS,RNS,SLM,SVG,TLS,TLV,VCE,VGO,ZAG,ZRH,EWR,GLA,LBA,BSL,GVA,CAI,SAW,ISB,LHE,GRU,SIN,SVO,BRN,IST,YUL,TUN,BFS,BRS,LTN,NCL,SEN,BJZ,CLJ,GDN,KTW,POZ,TSR;41.2971,2.07846
BJZ,Badajoz Airport,Badajoz;BCN,MAD;38.8913,-6.82133
LCG,A Coruña Airport,La Coruna;MAD,BCN,BIO,LHR,SVQ,LIS;43.302101,-8.37726
GRO,Girona Airport,Gerona;AHO,BDS,BGY,BLL,BOH,BRE,BRS,BTS,BVA,CAG,CGN,CRL,DTM,DUB,EIN,EMA,FKB,FMM,FMO,GRQ,HHN,IBZ,KRK,LBA,LPP,LTN,MAN,MLA,MST,NCL,NRN,PMI,POZ,PSA,PSR,RAK,RBA,SFT,SKG,STN,TLL,TMP,TPS,WRO,BRU,AMS,RTM,IEV,LWO,MAH;41.901001,2.76055
GRX,Federico Garcia Lorca Airport,Granada;LCY,BCN,MAD,MLN,PMI;37.188702,-3.77736
IBZ,Ibiza Airport,Ibiza;CGN,DUS,STR,TXL,BSL,FDH,FMO,FRA,HAJ,HAM,MUC,NUE,PAD,PMI,ZRH,MAD,LCY,LHR,MAN,LGW,DUB,AGP,BCN,BGY,BHX,BLQ,BOH,BRS,CIA,CRL,EIN,EMA,GRO,HHN,LBA,LPL,MRS,NRN,PIK,PSA,STN,VLC,BRU,MAH,AMS,RTM,ALC,BIO,ORY,LUX,GLA,NCL,BRE,BRN,LTN,GVA,MXP,SEN,SCQ;38.872898,1.37312
XRY,Jerez Airport,Jerez;CGN,PMI,DUS,FRA,HAM,MUC,STR,SXF,BCN,HHN,STN,MAD,AGP,LUX,HAJ,FAO;36.744598,-6.06011
MJV,San Javier Airport,Murcia;OSL,BHX,BOH,DUB,EIN,EMA,LBA,LTN,MAN,PIK,STN,MAD,BFS,EDI,NCL,BRS,LGW;37.775002,-0.812389
MAD,Adolfo Suárez Madrid–Barajas Airport,Madrid;DUS,HAM,ATH,BOS,DFW,JFK,LAX,MIA,ORD,PHL,FRA,GVA,MUC,TXL,VIE,ZRH,ATL,CDG,ORY,ALG,BRU,CUN,MEX,EZE,CMN,RAK,TNG,BOG,CLO,MDE,HEL,VGO,VLC,FCO,FUE,IBZ,LCG,LPA,PMI,TFN,LCY,LHR,GRU,PEK,HAV,SCU,DOH,CPH,PUJ,BCN,DUB,DXB,SOF,ACE,AHO,BGY,BLQ,BUD,BVA,CAG,CIA,CRL,CTA,KRK,MAN,MLA,MRS,OPO,PMO,PSA,RBA,SCQ,STN,TFS,EIN,RTM,ACC,AGP,ALC,AMM,ARN,BIO,BOD,CCS,DKR,DME,EAS,FLR,GIG,GRX,GUA,GYE,KBP,LAD,LDE,LEI,LIM,LIN,LIS,LOS,LYS,MAH,MJV,MLN,MXP,NCE,NTE,ORN,OVD,PNA,PRG,PTY,RJL,SCL,SDR,SJO,SPC,SSG,SVQ,SXB,TLS,TLV,TRN,UIO,VCE,XRY,ICN,AMS,LUX,EWR,TIP,WAW,CAI,VVI,SAW,OTP,SVO,JED,BKK,IST,DJE,TUN,BRS,BSL,EDI,LGW,LPL,LTN,SXF,VKO,BJZ,LRM,MVD,SDQ,SSA,CLJ,TSR,SAL;40.471926,-3.56264
AGP,Málaga Airport,Malaga;STR,TXL,LHR,CGN,DUS,HAM,MUC,PMI,VIE,CDG,CMN,HEL,FCO,LCY,LGW,EXT,SOU,AAL,ARN,BGO,CPH,GOT,OSL,SVG,TRD,WAW,BHD,DUB,ORK,SNN,SOF,AAR,BCN,BGY,BHX,BLL,BLQ,BOH,BRE,BRS,BRU,BTS,BVA,CIA,CRL,DTM,EDI,EIN,EMA,FKB,FMM,FMO,GSE,HAU,HHN,IBZ,KRK,LBA,LPL,MAN,MMX,MRS,NOC,NRN,NUE,NYO,PIK,SCQ,SDR,STN,TMP,TSF,VST,WRO,LIL,AMS,RTM,BIO,CWL,DME,HAJ,LPA,LYS,MAD,MLN,NTE,ORY,OVD,TFN,TLS,VLC,BVE,LUX,FRA,BFS,BLK,GLA,NCL,GVA,ZRH,PRG,LIS,SVO,IST,LTN,YUL,BSL,MXP,SEN,SXF,VKO,BOD,BUD,XRY,FAO;36.6749,-4.49911
MAH,Menorca Airport,Menorca;CGN,DUS,MUC,PMI,TXL,LCY,BCN,EMA,VLC,BRU,GRO,MAD,EDI,LBA,MAN,NCL,LGW,FRA,HAJ,HAM,STR,BHX,LTN,BRS,STN,IBZ;39.862598,4.21865
PNA,Pamplona Airport,Pamplona;MAD;42.77,-1.64633
REU,Reus Air Base,Reus;BHX,BRS,CRL,DUB,EIN,EMA,HHN,LPL,LTN,MAN,PIK,PMI,STN,BRU,BFS,NCL;41.1474,1.16717
SLM,Salamanca Airport,Salamanca;BCN;40.952099,-5.50199
EAS,San Sebastian Airport,San Sebastian;BCN,MAD;43.356499,-1.79061
SCQ,Santiago de Compostela Airport,Santiago;DUB,ACE,AGP,ALC,BCN,BGY,HHN,LPA,MAD,PMI,STN,SVQ,TFS,VLC,BIO,BRU,CDG,TFN,BSL,GVA,LGW,IBZ;42.896301,-8.41514
VLC,Valencia Airport,Valencia;PMI,VIE,FRA,CDG,CMN,MAD,FCO,GVA,BGY,BLQ,BRI,BRS,BRU,BVA,CIA,CRL,DUB,EMA,HHN,IBZ,LPA,MAH,MAN,MRS,NRN,OPO,PSA,SCQ,SDR,STN,TFS,TRS,TSF,AMS,EIN,RTM,AGP,BIO,ORY,OVD,SVQ,TFN,DUS,MUC,ZRH,PRG,LIS,DME,IST,LGW,NTE,CLJ,OTP,SOF,TSR,IEV,LWO;39.4893,-0.481625
VLL,Valladolid Airport,Valladolid;BCN,PMI;41.7061,-4.85194
VGO,Vigo Airport,Vigo;CDG,MAD,BCN,BIO,TFS;42.2318,-8.62677
SDR,Santander Airport,Santander;ACE,AGP,BCN,BGY,CIA,CRL,DUB,EDI,HHN,LPA,NRN,PMI,STN,SVQ,TFS,VLC,MAD;43.427101,-3.82001
ZAZ,Zaragoza Air Base,Zaragoza;ACE,BGY,BVA,CRL,STN,PMI,CLJ,OTP;41.666199,-1.04155
SVQ,Sevilla Airport,Sevilla;PMI,TLS,ACE,BCN,BGY,BLQ,BOD,BRI,BVA,CIA,CRL,DUB,EIN,LGW,LPA,MRS,PMO,PSA,RAK,SCQ,SDR,STN,TFS,AMS,LEI,BIO,LCG,LYS,MAD,NTE,ORY,OVD,TFN,VLC,LIS,BRU,BSL,GVA;37.417999,-5.89311
AGF,Agen-La Garenne Airport,Agen;DCM,ORY;44.174702,0.590556
BOD,Bordeaux-Mérignac Airport,Bordeaux;ZRH,HER,FCO,LIL,LYS,NCE,NTE,SXB,AMS,CDG,MRS,ORY,ALG,CMN,RAK,LGW,BES,RNS,DUB,GVA,BLQ,CIA,CRL,EDI,OPO,STN,SVQ,BCN,MAD,PMI,LIS,YUL,TUN,BRS,BRU,BSL,LTN,MXP,AGP,AJA,BIA,CLY,FLR,FSC,MUC,OLB,PMO,TFS,VCE;44.8283,-0.715556
EGC,Bergerac-Roumanière Airport,Bergerac;EXT,SOU,BRS,CRL,EMA,LPL,STN,RTM,PGX;44.825298,0.518611
PIS,Poitiers-Biard Airport,Poitiers;AJA,LRH,LYS,SNN,STN;46.5877,0.306666
LIG,Limoges Airport,Limoges;SOU,AVN,LYS,BRS,EMA,LBA,LPL,STN,NCE,ORY;45.862801,1.17944
TLS,Toulouse-Blagnac Airport,Toulouse;CMN,HAM,LIL,MRS,NCE,NTE,RNS,LHR,AJA,AMS,ATH,CDG,FCO,LYS,MLA,ORY,RAK,SVQ,SXB,VCE,ALG,ORN,BRE,DUB,FRA,GVA,AGP,BCN,MAD,PMI,MUC,MAN,BRU,BRS,CEG,XFW,DIJ,ETZ,MXP,IST,LIS,YUL,TUN,BIA,BSL,LGW,PUJ;43.629101,1.36382
PUF,Pau Pyrénées Airport,Pau;LYS,CDG,ORY,MRS;43.380001,-0.418611
LDE,Tarbes-Lourdes-Pyrénées Airport,Tarbes;ORY,BGY,STN,BRU,MAD;43.178699,-0.006439
ANG,Angoulême-Brie-Champniers Airport,Angouleme;FSC;45.729198,0.221456
BVE,Brive Souillac Airport,Brive;AJA,ORY,LCY,STN,AGP;45.039722,1.485556
PGX,Périgueux-Bassillac Airport,Perigueux;EGC,ORY;45.198101,0.815556
BIQ,Biarritz-Anglet-Bayonne Airport,Biarritz-bayonne;GVA,LIL,LYS,NCE,MRS,ORY,CRL,DUB,NYO,STN,CPH,CDG,SXB;43.468333,-1.531111
DCM,Castres-Mazamet Airport,Castres;AGF,AJA,ORY;43.556301,2.28918
RDZ,Rodez-Marcillac Airport,Rodez;ORY,CRL,DUB,STN;44.407902,2.48267
DLE,Dole-Tavaux Airport,Dole;LIS,OPO,RAK;47.042686,5.435063
LPY,Le Puy-Loudes Airport,Le Puy;ORY;45.0807,3.76289
ETZ,Metz-Nancy-Lorraine Airport,Metz;LYS,NCE,ALG,MRS,TLS;48.982101,6.25132
BIA,Bastia-Poretta Airport,Bastia;CGN,DUS,HAM,STR,TXL,LIL,EBU,LGG,LYS,MRS,NCE,NTE,ORY,LUX,FRA,BRU,CDG,GVA,LGW,TLS,BES,BOD,SXB;42.5527,9.48373
CLY,Calvi-Sainte-Catherine Airport,Calvi;CGN,NTE,DUS,FMM,SZG,CDG,MRS,NCE,ORY,LUX,BOD;42.524444,8.793056
FSC,Figari Sud-Corse Airport,Figari;LIL,NTE,MRS,NCE,CRL,ANG,LUX,BOD,ORY;41.500599,9.09778
AJA,Ajaccio-Napoléon Bonaparte Airport,Ajaccio;BVE,DCM,PIS,LGG,LYS,MRS,NCE,NTE,ORY,TLS,AVN,ARN,OSL,LIL,OLB,LUX,BSL,CDG,GVA,LGW,BES,BOD,CFR,MPL,SXB,AMS;41.923599,8.80292
CFE,Clermont-Ferrand Auvergne Airport,Clermont-Ferrand;AMS,LYS,NCE,CDG,ORY,OPO;45.786701,3.16917
LYS,Lyon Saint-Exupéry Airport,Lyon;CMN,DUS,ATH,BES,BIQ,BLQ,BOD,BRU,CFE,CFR,ETZ,FCO,FLR,GOT,LIL,MPL,MRS,MXP,NTE,PIS,PRG,PUF,RNS,SXB,VCE,LHR,AJA,AMS,BHX,BIA,CDG,MLA,NCE,ORY,TLS,VIE,AAE,ALG,BJA,BLJ,BSK,CZL,ORN,QSF,TLM,CTA,RAK,DJE,MIR,TUN,LIG,DUB,DXB,FRA,AGP,BCN,MAD,PMI,SVQ,MUC,ZRH,SPU,LRT,LEH,IST,HER,OPO,OUD,LIS,YUL,AGA,EDI,LGW,STN,SXF,ADB,PUJ;45.725556,5.081111
AUR,Aurillac Airport,Aurillac;ORY;44.891399,2.42194
EBU,Saint-Étienne-Bouthéon Airport,St-Etienne;BIA,FEZ,OPO,SAW;45.5406,4.29639
CCF,Carcassonne Airport,Carcassonne;BLL,BOH,CRL,DUB,EIN,EMA,LPL,OPO,PIK,STN;43.216,2.30632
MRS,Marseille Provence Airport,Marseille;ATH,HER,LYS,SXB,TLS,LHR,AJA,ALG,AMS,BES,BIA,BIQ,BOD,CDG,CLY,FCO,FSC,IST,LIL,MXP,NTE,ORY,PRG,RAK,RNS,SVO,TLV,TUN,TXL,VCE,AAE,BJA,BLJ,CFK,CZL,ORN,QSF,TLM,CMN,DJE,DUB,FRA,AGA,AGP,CAG,CHQ,CIA,CRL,CTA,EDI,EIN,ESU,FEZ,GSE,IBZ,LIS,MAD,MLA,NDR,OPO,OUD,PMI,PMO,RBA,STN,SVQ,TNG,TUF,VLC,WMI,ZAD,BCN,MUC,TNR,SAW,DZA,RUN,BRU,AGB,ETZ,GVA,PUF,YUL,MIR,LGW;43.439272,5.221424
NCE,Nice-Côte d'Azur Airport,Nice;CGN,HAM,TXL,TLV,BES,BIQ,BOD,CFE,CFR,ETZ,RNS,TLS,LHR,DUS,VIE,AJA,AMS,BIA,CDG,CLY,FCO,FSC,JFK,LIL,LYS,NTE,ORY,SOU,SXB,VCE,ALG,CZL,CMN,RAK,HEL,MSQ,LCY,LGW,RIX,ARN,BGO,CPH,GOT,OSL,TRD,DUB,ORK,DXB,SNN,EIN,RTM,BCN,MAD,LUX,FRA,MUC,WAW,LBA,MAN,GVA,ZRH,PRG,TLL,KBP,OTP,BRU,DME,LED,SVO,LIG,IST,LIS,YUL,DJE,MIR,TUN,BFS,BRS,BSL,EDI,LPL,LTN,NAP,NCL,OLB,STN,SXF,BHX;43.658401,7.21587
PGF,Perpignan-Rivesaltes (Llabanère) Airport,Perpignan;ORY,DUB,CRL,STN,NTE;42.740398,2.87067
MPL,Montpellier-Méditerranée Airport,Montpellier;CMN,FEZ,NDR,DUS,LIL,LYS,NTE,SXB,CDG,FCO,ORY,CRL,HHN,LBA,RTM,FRA,BSL,LGW,LTN,AJA;43.576199,3.96301
BZR,Béziers-Vias Airport,Beziers;BRE,BRS,BVA,EDI,LTN,MAN,NRN,NYO;43.323502,3.3539
AVN,Avignon-Caumont Airport,Avignon;AJA,LIG;43.907299,4.90183
BVA,Paris Beauvais Tillé Airport,Beauvais;KIV,ACE,AGP,AHO,ALC,BCN,BDS,BGY,BLQ,BRI,BTS,BUD,BZR,CAG,CIA,DUB,FAO,FEZ,GRO,GSE,KRK,LIS,MAD,MAN,NDR,NYO,OPO,OUD,PMI,PSA,PSR,PUY,RAK,RBA,SNN,SVQ,TFS,TNG,TPS,TRS,TSF,VLC,VNO,WMI,ZAD,ZAZ,RZE,BEG,CLJ,GDN,KTW,OTP,POZ,SOF,TGM,TSR,WAW,WRO;49.454399,2.11278
LEH,Le Havre Octeville Airport,Le Havre;LYS;49.533901,0.088056
XCR,Châlons-Vatry Airport,Chalons;OPO,RAK;48.773333,4.206111
TUF,Tours-Val-de-Loire Airport,Tours;DUB,MRS,OPO,RAK,STN;47.432201,0.727606
CDG,Charles de Gaulle International Airport,Paris;HAM,IST,ATH,HER,RHO,SKG,TBS,CLT,DFW,JFK,KUL,LHR,MIA,ORD,PHL,VIE,YUL,YYZ,ABJ,ABV,ABZ,AGP,ALG,AMM,AMS,ARN,ATL,AUH,BCN,BEG,BES,BEY,BGF,BHX,BIO,BKK,BKO,BLL,BLQ,BLR,BOD,BOG,BOM,BOS,BRE,BSB,BSL,BUD,BZV,CAI,CAN,CCS,CFE,CKY,CLY,CMN,COO,CPH,CVG,DEL,DKR,DLA,DTW,DUB,DUS,DXB,EDI,EVN,EWR,EXT,EZE,FCO,FIH,FLR,FRA,GIG,GOA,GOT,GRU,GVA,GYD,HAJ,HAN,HAV,HEL,HKG,HND,IAD,IAH,ICN,JED,JIB,JNB,KBP,KIX,LAD,LAX,LBV,LCA,LED,LFW,LIM,LIN,LIS,LJU,LOS,LUX,LYS,MAD,MAN,MEX,MLA,MPL,MRS,MRU,MSP,MUC,NAP,NBO,NCE,NCL,NDJ,NIM,NKC,NRT,NSI,NTE,NUE,OSL,OTP,OUA,PEK,PIT,PNR,PRG,PTY,PUF,PUJ,PVG,RBA,RIX,RNS,ROB,RUH,SCL,SEA,SFO,SGN,SIN,SLC,SOF,STR,SVG,SVO,SXM,TLS,TLV,TNR,TRN,TUN,TXL,VCE,VGO,VLC,VRN,WAW,WUH,ZAG,ZRH,AAE,CZL,ORN,CTA,PMO,MSQ,DJE,MIR,TPE,ORK,ADD,BRU,LEJ,KEF,SFA,BAH,ADB,TAS,UGC,OVD,SCQ,OLB,WRO,EMA,LBA,VNO,LXR,DBV,SPU,ISB,LHE,MXP,DOH,OSR,BVC,CUN,FDF,LPA,POP,PTP,SID,JER,SAW,YQB,AGA,AJA,BFS,BIA,BIQ,BRI,BRS,GLA,KRK,LGW,LPL,LTN,OPO,RAK,TFS,SVX,CMB,RUN,VXE,MCT,TGD,TIV,FAO,FNA,VDA,SDQ;49.012798,2.55
ORY,Paris-Orly Airport,Paris;AGF,AUR,BVE,CFR,DCM,LAI,LDE,LRH,LRT,PGF,RDZ,UIP,EWR,JFK,LHR,TXL,AJA,BES,BIA,BIQ,BOD,CAY,CFE,CLY,CWL,FDF,LCY,LIN,LYS,MAD,MLA,MPL,MRS,NCE,NTE,PMI,PTP,PUF,RUN,SOU,SXB,TLN,TLS,AAE,ALG,BJA,BLJ,BSK,CZL,ORN,QSF,TLM,AGA,CMN,ESU,FEZ,OUD,OZZ,RAK,RBA,TNG,SCU,ARN,BGO,CPH,HEL,OSL,AGP,ALC,BCN,BIO,BLQ,FCO,FLR,IBZ,LIS,LPA,OPO,SVQ,TFN,TFS,VLC,IKA,SAW,PDL,ABJ,DKR,DZA,SXM,YUL,LIG,PGX,ATH,AYT,BJV,BUD,CTA,DBV,DJE,FAO,HER,MIR,NAP,PMO,PRG,PSA,TLV,TUN,VCE,TOE,PAP,GVA,SXF,LPY,VKO,FSC,BKO,FNC,MRU,TNR,SDQ,HAV;48.723333,2.379444
LIL,Lille-Lesquin Airport,Lille;BIA,BIQ,BOD,FSC,LYS,MPL,NTE,SXB,TLS,MRS,NCE,ALG,ORN,DJE,OPO,AJA,CFU,DBV,FAO,FUE,HER,LGG,RHO,SPU,BCN,AGA,OUD,RAK,VCE,GVA,TFS,AGP;50.563332,3.086886
BES,Brest Bretagne Airport,Brest;LYS,NCE,CDG,LCY,MRS,ORY,SOU,BOD,BCN,AJA,BIA;48.447899,-4.41854
DNR,Dinard-Pleurtuit-Saint-Malo Airport,Dinard;EMA,STN,GCI;48.5877,-2.07996
DOL,Deauville-Saint-Gatien Airport,Deauville;LCY;49.365299,0.154306
LRT,Lorient South Brittany (Bretagne Sud) Airport,Lorient;ORY,LYS;47.760601,-3.44
CFR,Caen-Carpiquet Airport,Caen;LYS,NCE,ORY,AJA;49.173302,-0.45
RNS,Rennes-Saint-Jacques Airport,Rennes;LYS,NCE,TLS,CDG,EXT,MRS,SOU,BOD,BCN;48.0695,-1.73479
LAI,Lannion-Côte de Granit Airport,Lannion;ORY;48.754398,-3.47166
UIP,Quimper-Cornouaille Airport,Quimper;ORY;47.974998,-4.16779
NTE,Nantes Atlantique Airport,Nantes;ATH,BOD,BRU,CLY,DUS,FSC,LIL,LYS,MPL,MXP,SXB,TLS,AJA,AMS,BIA,CDG,LCY,MAN,MRS,NCE,ORY,SOU,CMN,RAK,DJE,TUN,DUB,FEZ,AGP,BCN,FCO,MAD,SVQ,HER,LIS,MIR,MLA,OPO,TXL,VCE,BSL,GVA,LGW,FLR,FUE,MUC,NAP,OLB,PGF,PMI,PMO,PRG,TFS,VLC,ADB,PUJ;47.153198,-1.61073
BSL,EuroAirport Basel-Mulhouse-Freiburg Airport,Mulhouse;HRG,DUS,LHR,CTA,HER,IBZ,LPA,PMI,TFS,AMS,CDG,DUB,STN,FRA,HAM,MUC,BCN,BRU,FCO,LCY,PRG,VIE,ADB,SAW,IST,DJE,AGP,AJA,ALC,AYT,BDS,BOD,BUD,CAG,CPH,DRS,EDI,FAO,FUE,KEF,KRK,LCA,LGW,LIS,MAD,MAN,MPL,NAP,NCE,NTE,OLB,OPO,PRN,RAK,SCQ,SKG,SPU,SVQ,SXF,TLS,TLV,VCE,FNC,KGS,RHO,ZQW;47.59,7.529167
DIJ,Dijon-Bourgogne Airport,Dijon;TLS;47.268902,5.09
SXB,Strasbourg Airport,Strasbourg;AMS,BOD,FCO,LIL,LYS,MPL,MRS,NTE,NCE,ORY,TLS,CMN,OPO,STN,MAD,PRG,BRU,RAK,DJE,TUN,LGW,AJA,BIA,BIQ,PMO,ADB;48.5383,7.62823
TLN,Toulon-Hyères Airport,Hyeres;ORY,STN,RTM;43.097301,6.14603
FNI,Nîmes-Arles-Camargue Airport,Nimes;CRL,FEZ,LPL,LTN;43.757401,4.41635
FSP,St Pierre Airport,St.-pierre;YHZ,YUL,YYT;46.762901,-56.1731
AXD,Dimokritos Airport,Alexandroupolis;ATH,JSH;40.8559,25.956301
VOL,Nea Anchialos Airport,Nea Anghialos;VIE,CRL,HHN,AMS,JTR;39.219601,22.7943
JKH,Chios Island National Airport,Chios;SKG,ATH,MJT,RHO,AMS;38.343201,26.1406
IOA,Ioannina Airport,Ioannina;ATH;39.6964,20.8225
HER,Heraklion International Nikos Kazantzakis Airport,Heraklion;CGN,DUS,HAJ,HAM,STR,TXL,ATH,BOD,BRU,CDG,DME,FRA,LED,MRS,MUC,RHO,SKG,TLV,VIE,BSL,DRS,GRZ,LEJ,LNZ,NUE,SZG,ZRH,LCA,SXF,JIK,KGS,MJT,LIL,AMS,GRQ,RTM,LUX,EMA,GLA,LBA,MAN,NCL,GVA,PRG,KBP,SVO,BHX,LGW,LYS,NTE,ORY,BRS,EDI,LTN,MXP,VKO,RIX,TLL,VNO,LGG,CWL,MST;35.339699,25.1803
KSO,Kastoria National Airport,Kastoria;ATH;40.446301,21.2822
KIT,Kithira Airport,Kithira;ATH,ZTH,KLX,AMS;36.2743,23.017
EFL,Kefallinia Airport,Keffallinia;ATH,STN,PVK,AMS,LGW,CFU,ZTH;38.120098,20.5005
KLX,Kalamata Airport,Kalamata;SKG,ARN,DUS,MUC,VIE,AMS,LGW,KIT;37.068298,22.025499
