BIO,Bilbao Airport,Bilbao;DUS,STR,PMI,CDG,CDG,FCO,OSL,DUB,BRU,ACE,AGP,ALC,AMS,BCN,FUE,IBZ,LCG,LHR,LPA,MAD,MXP,ORY,PMI,SCQ,SVQ,TFN,TXL,VGO,VLC,FRA,MUC,LIS,BRU,IST,SCQ,LIS,GVA,LIS,MAN,STN,LIS,ACE,CDG,IBZ,LPA,MAD,PMI,TFN,VCE,ACE,AGP,ALC,AMS,BCN,FUE,IBZ,LCG,LHR,LPA,MXP,ORY,PMI,SVQ,TFN,TXL;43.301102,-2.91061
BCN,Barcelona International Airport,Barcelona;BJL,CMN,NDR,TNG,CGN,DUS,HAJ,HAM,STR,ATH,JFK,LHR,MIA,PHL,DUS,TXL,VIE,YYZ,CDG,JFK,ALG,ORN,EZE,CMN,TNG,BOG,HEL,JFK,MIA,FCO,LIN,PMI,TFN,MSQ,JFK,LGW,LHR,MIA,RIX,VIE,DOH,JFK,ARN,BGO,CPH,GOT,HAM,HEL,LGW,OSL,SXF,WAW,DUB,ORK,DXB,FRA,SOF,ACE,AGP,BGY,BHX,BLQ,BRU,BUD,BVA,CIA,CRL,DUB,EDI,EMA,FCO,FEZ,FUE,IBZ,LPA,LPL,MAH,MAN,NDR,NYO,OPO,PIK,PMI,SCQ,SDR,STN,SVQ,TFN,TFS,TRN,TSF,VLL,VNO,WMI,XRY,VIE,BRU,AMS,EIN,RTM,AAL,ACE,AGP,ALC,ALG,AMM,AMS,ARN,ATH,BES,BGO,BIO,BJL,BLQ,BOD,BRI,BRU,CDG,CMN,CPH,CTA,CWL,DBV,DKR,DME,DRS,DTM,DUS,EAS,EDI,FCO,FEZ,FLR,FRA,FUE,GOA,GOT,GRX,HAJ,HAM,HEL,IBZ,IEV,JFK,KBP,LCG,LED,LEI,LEJ,LEN,LGW,LHR,LIL,LIS,LPA,LUX,LYS,MAD,MAH,MIA,MLA,MRS,MUC,MXP,NAP,NCE,NDR,NTE,NUE,OPO,ORN,ORY,OSL,OTP,OVD,PMI,PMO,PRG,PSA,RAK,RGS,RNS,SCQ,SDR,SLM,STR,SVG,SVQ,TFN,TFS,TLS,TLV,TNG,TRN,TXL,VCE,VGO,VIE,VLL,WAW,XRY,ZAG,ZRH,TLV,AMS,JFK,LUX,EWR,FRA,MUC,TXL,WAW,GLA,LBA,MAN,BSL,GVA,ZRH,TLV,CAI,AMS,ATH,PMI,PRG,VIE,ZAG,SAW,ISB,LHE,KBP,DOH,JFK,PRG,AMM,OTP,LIS,OPO,ARN,CPH,OSL,BRU,GRU,MXP,SIN,LED,SVO,BRN,IST,LIS,OPO,YUL,YYZ,TUN,BFS,BRS,BSL,CDG,GVA,LGW,LPL,LTN,LYS,MXP,NCE,NCL,SEN,SXF,EWR,DME,JFK,MIA,PHL,BJZ,CDG,MAD,OTP,PMI,PRG,SVO,TFN,AAL,ACE,AGP,ALC,ALG,AMS,ARN,ATH,BES,BGO,BIO,BJL,BLQ,BOD,BRI,BRU,CDG,CMN,CPH,CTA,CWL,DBV,DKR,DME,DRS,DTM,DUS,EAS,EDI,FCO,FEZ,FLR,FRA,FUE,GOA,GOT,GRX,HAJ,HAM,HEL,IBZ,IEV,LCG,LED,LEI,LEJ,LGW,LIL,LIS,LPA,LUX,LYS,MAD,MAH,MLA,MRS,MUC,MXP,NAP,NCE,NDR,NTE,NUE,OPO,ORN,ORY,OSL,OTP,OVD,PMI,PMO,PRG,PSA,RAK,RNS,SCQ,SDR,STR,SVG,SVQ,TFN,TFS,TLS,TLV,TNG,TRN,TXL,VCE,VGO,VIE,VLL,WAW,XRY,ZAG,ZRH,BUD,CLJ,GDN,KTW,OTP,POZ,SOF,TSR,VNO,WAW,BHX,LBA,LGW,MAN;41.2971,2.07846
BJZ,Badajoz Airport,Badajoz;BCN,MAD;38.8913,-6.82133
LCG,A Coruña Airport,La Coruna;MAD,BCN,BIO,LHR,MAD,SVQ,LIS,MAD,BCN,BIO,LHR,SVQ;43.302101,-8.37726
GRO,Girona Airport,Gerona;AHO,BDS,BGY,BLL,BOH,BRE,BRS,BTS,BVA,CAG,CGN,CRL,DTM,DUB,EIN,EMA,FKB,FMM,FMO,GRQ,HHN,IBZ,KRK,LBA,LPP,LTN,MAN,MLA,MST,NCL,NRN,PMI,POZ,PSA,PSR,RAK,RBA,SFT,SKG,STN,TLL,TMP,TPS,WRO,BRU,AMS,RTM,IEV,LWO;41.901001,2.76055
GRX,Federico Garcia Lorca Airport,Granada;LCY,BCN,LCY,MAD,MLN,PMI,PMI,BCN,PMI;37.188702,-3.77736
IBZ,Ibiza Airport,Ibiza;CGN,DUS,STR,TXL,BSL,CGN,DUS,FDH,FMO,FRA,HAJ,HAM,MUC,NUE,PAD,PMI,STR,TXL,ZRH,MAD,LCY,LHR,DUS,FRA,MAN,MUC,LGW,DUB,AGP,BCN,BGY,BHX,BLQ,BOH,BRS,CIA,CRL,DUB,EIN,EMA,GRO,HHN,LBA,LPL,MAD,MAN,MRS,NRN,PIK,PSA,STN,VLC,BRU,MAH,AMS,EIN,RTM,ALC,AMS,BCN,BIO,BRU,LCY,LHR,MAD,ORY,PMI,VLC,LUX,FRA,EMA,GLA,LBA,MAN,NCL,BRE,BRN,EMA,LBA,LTN,MAN,NCL,ORY,STN,GVA,LGW,LTN,MXP,SEN,STN,MAD,ALC,AMS,BCN,BIO,BRU,MAD,ORY,VLC;38.872898,1.37312
XRY,Jerez Airport,Jerez;CGN,PMI,DUS,FRA,HAM,MUC,STR,SXF,BCN,HHN,STN,BCN,MAD,AGP,LUX,BCN,DUS,FRA,HAJ,HAM,MUC,STR;36.744598,-6.06011
MJV,San Javier Airport,Murcia;OSL,BHX,BOH,DUB,EIN,EMA,LBA,LTN,MAN,PIK,STN,MAD,BFS,EDI,EMA,LBA,MAN,NCL,BRS,LGW;37.775002,-0.812389
MAD,Adolfo Suárez Madrid–Barajas Airport,Madrid;DUS,HAM,ATH,BOS,DFW,JFK,LAX,MIA,ORD,PHL,DUS,FRA,GVA,MUC,TXL,VIE,ZRH,ATL,CDG,JFK,ORY,ALG,ATL,BRU,CUN,MEX,EZE,CMN,RAK,TNG,BOG,CLO,MDE,BOS,DFW,FRA,HEL,JFK,LAX,MIA,ORD,VGO,VLC,FCO,FUE,IBZ,LCG,LPA,MEX,PMI,TFN,VGO,BOS,DFW,JFK,LAX,LCY,LHR,MIA,ORD,GRU,PEK,HAV,SCU,DOH,ATL,JFK,CPH,CUN,PUJ,BCN,CUN,PUJ,DUB,DXB,FRA,SOF,ACE,AHO,BGY,BLQ,BUD,BVA,CAG,CIA,CRL,CTA,DUB,FUE,IBZ,KRK,LPA,MAN,MLA,MRS,OPO,PMI,PMO,PSA,RAK,RBA,SCQ,STN,TFN,TFS,TNG,VIE,BRU,EIN,RTM,ACC,ACE,AGP,ALC,ALG,AMM,ARN,BCN,BIO,BLQ,BOD,BOG,BOS,BRU,CCS,CMN,CPH,DFW,DKR,DME,DUB,DUS,EAS,EZE,FCO,FLR,FRA,FUE,GIG,GRU,GRX,GUA,GVA,GYE,HEL,IBZ,JFK,KBP,LAD,LAX,LCG,LCY,LDE,LEI,LHR,LIM,LIN,LIS,LOS,LPA,LYS,MAH,MEX,MIA,MJV,MLN,MRS,MUC,MXP,NCE,NTE,OPO,ORD,ORN,ORY,OVD,PMI,PNA,PRG,PTY,RAK,RJL,SCL,SCQ,SDR,SJO,SOF,SPC,SSG,SVQ,SXB,TFN,TFS,TLS,TLV,TNG,TRN,TXL,UIO,VCE,VGO,VIE,VLC,XRY,ZRH,GRU,PEK,ICN,AMS,ATL,JFK,FRA,GRU,GYE,LIM,SCL,UIO,LUX,EWR,FRA,MUC,TIP,WAW,GVA,ZRH,TLV,CAI,AMS,ATH,VVI,LPA,PRG,TFN,SAW,KBP,DOH,PRG,AMM,OTP,LIS,OPO,DME,ARN,CPH,BRU,SVO,JED,BKK,OPO,IST,LIS,OPO,DJE,TUN,BRS,BSL,CDG,EDI,GVA,LGW,LIS,LPL,LTN,LYS,MXP,SXF,EWR,VKO,DFW,DOH,JFK,LIS,MIA,OPO,PHL,ACE,AGP,AMS,BCN,BIO,BJZ,BRU,CCS,CUN,DKR,EZE,FCO,FRA,FUE,GRU,HAV,IBZ,JED,JFK,LCG,LEI,LGW,LIM,LIS,LPA,LRM,MEX,MUC,MVD,MXP,ORY,OTP,OVD,PMI,PRG,PUJ,SDQ,SSA,SVO,TFN,VGO,VLC,VVI,CCS,FRA,BCN,CDG,FLR,IBZ,BUD,CLJ,OTP,SOF,TSR;40.471926,-3.56264
AGP,Málaga Airport,Malaga;STR,TXL,LHR,CGN,DUS,HAM,MUC,PMI,STR,TXL,VIE,CDG,CMN,HEL,FCO,LCY,LGW,LHR,EXT,SOU,AAL,ARN,BGO,CGN,CPH,GOT,HAM,HEL,LGW,MUC,OSL,SVG,TRD,WAW,BHD,DUB,ORK,SNN,SOF,AAR,BCN,BGY,BHX,BLL,BLQ,BOH,BRE,BRS,BRU,BTS,BVA,CGN,CIA,CRL,DTM,DUB,EDI,EIN,EMA,FKB,FMM,FMO,GSE,HAU,HHN,IBZ,KRK,LBA,LPL,MAN,MMX,MRS,NOC,NRN,NUE,NYO,ORK,PIK,PMI,SCQ,SDR,SNN,STN,TMP,TSF,VST,WRO,VIE,BRU,LIL,AMS,EIN,RTM,AMS,BCN,BIO,BRU,CMN,CPH,CWL,DME,FCO,HAJ,HAM,LCY,LGW,LPA,LYS,MAD,MLN,MUC,NTE,ORY,OVD,PMI,SCQ,TFN,TLS,VLC,BVE,LUX,DUS,FRA,MUC,BFS,BLK,EDI,EMA,GLA,LBA,MAN,NCL,GVA,ZRH,PRG,LIS,ARN,CPH,GOT,OSL,BRU,SVO,IST,CWL,GLA,LGW,LTN,MAN,NCL,ORY,LIS,YUL,BFS,BRS,BSL,CDG,GLA,GVA,LGW,LPL,LTN,MAN,MXP,NCL,SEN,STN,SXF,VKO,CDG,IBZ,MAD,PMI,SVO,TFN,BOD,AMS,BCN,BIO,BRU,CPH,CWL,DME,FCO,HAJ,HAM,LPA,LYS,MUC,NTE,ORY,OVD,PMI,SCQ,TFN,TLS,MLN,BUD,BHX,EMA,LGW,LTN,MAN;36.6749,-4.49911
MAH,Menorca Airport,Menorca;CGN,DUS,MUC,PMI,TXL,LCY,BCN,EMA,VLC,BRU,GRO,BCN,MAD,PMI,VLC,EDI,EMA,LBA,MAN,NCL,EMA,LGW,MAN,LGW,BCN,FRA,HAJ,HAM,STR,BHX,LBA,LGW,LTN,MAN;39.862598,4.21865
PNA,Pamplona Airport,Pamplona;MAD,MAD;42.77,-1.64633
REU,Reus Air Base,Reus;BHX,BRS,CRL,DUB,EIN,EMA,HHN,LPL,LTN,MAN,PIK,PMI,STN,BRU,BFS,MAN,NCL,BRS,MAN;41.1474,1.16717
SLM,Salamanca Airport,Salamanca;BCN;40.952099,-5.50199
EAS,San Sebastian Airport,San Sebastian;BCN,MAD,BCN;43.356499,-1.79061
SCQ,Santiago de Compostela Airport,Santiago;DUB,ACE,AGP,ALC,BCN,BGY,HHN,LPA,MAD,PMI,STN,SVQ,TFS,VLC,AGP,BCN,BIO,BRU,CDG,LPA,MAD,PMI,TFN,BIO,BSL,GVA,LGW,ACE,IBZ,LPA,PMI,TFS,AGP,BCN,BRU,CDG;42.896301,-8.41514
VLC,Valencia Airport,Valencia;PMI,VIE,FRA,CDG,CMN,MAD,FCO,PMI,GVA,BGY,BLQ,BRI,BRS,BRU,BVA,CIA,CRL,DUB,EMA,HHN,IBZ,LPA,MAH,MAN,MRS,NRN,OPO,PMI,PSA,SCQ,SDR,STN,TFS,TRS,TSF,VIE,AMS,EIN,RTM,AGP,AMS,BIO,BRU,CMN,FCO,IBZ,LPA,MAD,MAH,ORY,OVD,PMI,SVQ,TFN,DUS,FRA,MUC,ZRH,PRG,PRG,LIS,DME,IST,LIS,LGW,LIS,CDG,MAD,PMI,NTE,OVD,AMS,BRU,FCO,IBZ,ORY,CLJ,OTP,SOF,TSR,IEV,LWO;39.4893,-0.481625
VLL,Valladolid Airport,Valladolid;BCN,BCN,PMI,BCN;41.7061,-4.85194
VGO,Vigo Airport,Vigo;CDG,MAD,CDG,MAD,BCN,BIO,MAD,TFS,CDG,MAD,BCN;42.2318,-8.62677
SDR,Santander Airport,Santander;ACE,AGP,BCN,BGY,CIA,CRL,DUB,EDI,HHN,LPA,NRN,PMI,STN,SVQ,TFS,VLC,BCN,MAD,BCN;43.427101,-3.82001
ZAZ,Zaragoza Air Base,Zaragoza;ACE,BGY,BVA,CRL,STN,PMI,CLJ,OTP;41.666199,-1.04155
SVQ,Sevilla Airport,Sevilla;PMI,TLS,ACE,BCN,BGY,BLQ,BOD,BRI,BVA,CIA,CRL,DUB,EIN,LGW,LPA,MRS,PMI,PMO,PSA,RAK,SCQ,SDR,STN,TFS,AMS,LEI,AMS,BCN,BIO,LCG,LPA,LYS,MAD,NTE,ORY,OVD,PMI,TFN,TLS,VLC,LIS,BRU,LYS,NTE,ORY,LIS,BSL,GVA,LGW,LIS,LEI,LPA,PMI,TFN,AMS,BCN,BIO,LCG,LPA,LYS,NTE,ORY,OVD,PMI,TFN;37.417999,-5.89311
AGF,Agen-La Garenne Airport,Agen;DCM,ORY;44.174702,0.590556
BOD,Bordeaux-Mérignac Airport,Bordeaux;ZRH,HER,FCO,LIL,LYS,NCE,NTE,SXB,AMS,CDG,FCO,MRS,NTE,ORY,ALG,CMN,RAK,CDG,FCO,LGW,BES,RNS,DUB,GVA,BLQ,CIA,CRL,EDI,MRS,OPO,STN,SVQ,BCN,MAD,PMI,AMS,LIS,YUL,TUN,AMS,BRS,BRU,BSL,GVA,LGW,LIL,LIS,LTN,LYS,MXP,NCE,RAK,AGP,AJA,BIA,CLY,FLR,FSC,MUC,OLB,PMI,PMO,SXB,TFS,VCE,BCN,PMI;44.8283,-0.715556
EGC,Bergerac-Roumanière Airport,Bergerac;EXT,SOU,EXT,SOU,BRS,CRL,EMA,LPL,STN,RTM,PGX;44.825298,0.518611
PIS,Poitiers-Biard Airport,Poitiers;AJA,LRH,LYS,LRH,LYS,SNN,STN;46.5877,0.306666
LIG,Limoges Airport,Limoges;SOU,SOU,AVN,LYS,BRS,EMA,LBA,LPL,STN,NCE,ORY;45.862801,1.17944
TLS,Toulouse-Blagnac Airport,Toulouse;CMN,HAM,LIL,MRS,NCE,NTE,RNS,LHR,AJA,AMS,ATH,CDG,CMN,FCO,HAM,LYS,MLA,ORY,RAK,SVQ,SXB,VCE,ALG,ORN,CMN,RAK,CDG,FCO,LYS,VCE,LHR,BRE,DUB,FRA,GVA,AGP,BCN,MAD,PMI,SVQ,AMS,FRA,MUC,MAN,CDG,BRU,BRS,CEG,XFW,DIJ,ETZ,MXP,IST,LIS,YUL,TUN,BIA,BRS,BRU,BSL,CDG,FCO,GVA,LGW,LIL,LYS,NCE,NTE,ORY,RAK,AJA,BIA,AGP,BCN,PMI,AJA,ALG,ORN;43.629101,1.36382
PUF,Pau Pyrénées Airport,Pau;LYS,CDG,ORY,CDG,MRS;43.380001,-0.418611
LDE,Tarbes-Lourdes-Pyrénées Airport,Tarbes;ORY,BGY,STN,BRU,MAD;43.178699,-0.006439
ANG,Angoulême-Brie-Champniers Airport,Angouleme;FSC;45.729198,0.221456
BVE,Brive Souillac Airport,Brive;AJA,ORY,LCY,STN,LCY;45.039722,1.485556
PGX,Périgueux-Bassillac Airport,Perigueux;EGC,ORY;45.198101,0.815556
BIQ,Biarritz-Anglet-Bayonne Airport,Biarritz-bayonne;GVA,LIL,LYS,NCE,GVA,MRS,ORY,CRL,DUB,NYO,STN,CPH,CDG,SXB;43.468333,-1.531111
DCM,Castres-Mazamet Airport,Castres;AGF,AJA,ORY;43.556301,2.28918
RDZ,Rodez-Marcillac Airport,Rodez;ORY,CRL,DUB,STN;44.407902,2.48267
DLE,Dole-Tavaux Airport,Dole;LIS,OPO,RAK;47.042686,5.435063
LPY,Le Puy-Loudes Airport,Le Puy;ORY;45.0807,3.76289
ETZ,Metz-Nancy-Lorraine Airport,Metz;LYS,NCE,ALG,MRS,TLS;48.982101,6.25132
BIA,Bastia-Poretta Airport,Bastia;CGN,DUS,HAM,STR,TXL,LIL,EBU,LGG,LYS,MRS,NCE,NTE,ORY,MRS,NCE,LUX,FRA,BRU,CDG,GVA,LGW,LYS,TLS,BES,BOD,LIL,NTE,SXB,TLS,EBU,LGG,LYS,MRS,NCE,NTE,ORY;42.5527,9.48373
CLY,Calvi-Sainte-Catherine Airport,Calvi;CGN,NTE,CGN,DUS,FMM,SZG,CDG,MRS,NCE,ORY,MRS,NCE,FMM,SZG,LUX,BOD,NTE,MRS,NCE,ORY;42.524444,8.793056
FSC,Figari Sud-Corse Airport,Figari;LIL,NTE,MRS,NCE,MRS,NCE,CRL,ANG,LUX,BOD,NTE,MRS,NCE,ORY;41.500599,9.09778
AJA,Ajaccio-Napoléon Bonaparte Airport,Ajaccio;BVE,DCM,PIS,LGG,LYS,MRS,NCE,NTE,ORY,TLS,LYS,MRS,NCE,AVN,ARN,OSL,LIL,OLB,LUX,BSL,CDG,GVA,LGW,LYS,BES,BOD,CFR,LIL,MPL,NTE,SXB,TLS,LGG,LYS,MRS,NCE,NTE,ORY,TLS;41.923599,8.80292
CFE,Clermont-Ferrand Auvergne Airport,Clermont-Ferrand;AMS,LYS,NCE,AMS,CDG,ORY,CDG,OPO,AMS;45.786701,3.16917
LYS,Lyon Saint-Exupéry Airport,Lyon;CMN,DUS,ATH,BES,BIQ,BLQ,BOD,BRU,CFE,CFR,ETZ,FCO,FLR,GOT,LIL,MPL,MRS,MXP,NTE,PIS,PRG,PUF,RNS,SXB,VCE,LHR,AJA,AMS,BHX,BIA,BLQ,BRU,CDG,FCO,FLR,GOT,MLA,MXP,NCE,ORY,PIS,PRG,TLS,VCE,VIE,AAE,ALG,BJA,BLJ,BSK,CZL,ORN,QSF,TLM,CTA,CMN,RAK,AJA,CTA,FCO,MXP,TLS,LHR,BHX,DJE,MIR,TUN,LIG,DUB,DXB,FRA,AGP,BCN,MAD,PMI,SVQ,AMS,MLA,FRA,MUC,ZRH,ATH,VIE,SPU,CDG,BRU,LRT,LEH,IST,ATH,HER,MIR,OPO,OUD,RAK,SVQ,TUN,LIS,YUL,DJE,MIR,TUN,AGA,AJA,BCN,BES,BIA,BOD,BRU,CMN,EDI,FCO,LGW,LIS,MAD,NCE,NTE,OPO,RAK,STN,SXF,TLS,VCE,AGP,BCN,PMI,SVQ,AJA,BIA,ADB,ALG,CZL,ORN,QSF;45.725556,5.081111
AUR,Aurillac Airport,Aurillac;ORY;44.891399,2.42194
EBU,Saint-Étienne-Bouthéon Airport,St-Etienne;BIA,FEZ,OPO,SAW,BIA;45.5406,4.29639
CCF,Carcassonne Airport,Carcassonne;BLL,BOH,CRL,DUB,EIN,EMA,LPL,OPO,PIK,STN;43.216,2.30632
MRS,Marseille Provence Airport,Marseille;ATH,HER,LYS,SXB,TLS,LHR,AJA,ALG,AMS,ATH,BES,BIA,BIQ,BOD,CDG,CLY,FCO,FSC,IST,LIL,MXP,NTE,ORY,PRG,RAK,RNS,SVO,TLV,TUN,TXL,VCE,AAE,ALG,BJA,BLJ,CFK,CZL,ORN,QSF,TLM,CDG,CMN,RAK,CDG,AJA,BIA,CDG,CLY,FCO,FSC,MXP,VCE,LHR,ORY,DJE,CDG,DUB,FRA,CDG,AGA,AGP,BES,BOD,CAG,CHQ,CIA,CRL,CTA,EDI,EIN,ESU,FEZ,GSE,IBZ,LIL,LIS,MAD,MLA,NDR,NTE,OPO,OUD,PMI,PMO,RAK,RBA,STN,SVQ,TNG,TUF,VLC,WMI,ZAD,BCN,MAD,PMI,AMS,MLA,FRA,MUC,TLV,TNR,ATH,SAW,CDG,DZA,RUN,BRU,AGB,CDG,ETZ,GVA,MXP,PUF,IST,LIS,YUL,DJE,MIR,TUN,LGW,BCN,PMI,AJA,BIA,CLY,FSC,MXP,AAE,ALG,BJA,CZL,ORN,QSF,TLM;43.439272,5.221424
NCE,Nice-Côte d'Azur Airport,Nice;CGN,HAM,TXL,TLV,BES,BIQ,BOD,CFE,CFR,ETZ,RNS,TLS,LHR,DUS,VIE,AJA,AMS,BIA,CDG,CLY,FCO,FSC,JFK,LIL,LYS,NTE,ORY,SOU,SXB,TLV,VCE,ALG,CZL,CMN,RAK,HEL,AJA,BIA,CLY,FCO,FSC,VCE,MSQ,LCY,LGW,LHR,SOU,RIX,JFK,ARN,BGO,CPH,GOT,HEL,LGW,OSL,TRD,DUB,ORK,DXB,DUB,SNN,VIE,AMS,EIN,RTM,BCN,MAD,AMS,LUX,DUS,FRA,MUC,WAW,LBA,MAN,GVA,ZRH,PRG,VIE,TLL,KBP,PRG,OTP,ARN,CPH,OSL,BRU,DME,LED,SVO,LIG,IST,LIS,YUL,DJE,MIR,TUN,BCN,BFS,BOD,BRS,BRU,BSL,CDG,EDI,FCO,GVA,HAM,LGW,LIL,LIS,LPL,LTN,LYS,NAP,NCL,NTE,OLB,ORY,RAK,STN,SXF,TLS,VCE,LIS,BCN,AJA,BIA,CLY,FSC,BHX,LGW;43.658401,7.21587
PGF,Perpignan-Rivesaltes (Llabanère) Airport,Perpignan;ORY,DUB,CRL,STN,NTE;42.740398,2.87067
MPL,Montpellier-Méditerranée Airport,Montpellier;CMN,FEZ,NDR,DUS,LIL,LYS,NTE,SXB,CDG,FCO,ORY,CDG,FCO,CRL,HHN,LBA,RTM,FRA,BSL,LGW,LTN,AJA,NTE,SXB;43.576199,3.96301
BZR,Béziers-Vias Airport,Beziers;BRE,BRS,BVA,EDI,LTN,MAN,NRN,NYO;43.323502,3.3539
AVN,Avignon-Caumont Airport,Avignon;AJA,LIG;43.907299,4.90183
BVA,Paris Beauvais Tillé Airport,Beauvais;KIV,ACE,AGP,AHO,ALC,BCN,BDS,BGY,BLQ,BRI,BTS,BUD,BZR,CAG,CIA,DUB,FAO,FEZ,GRO,GSE,KRK,LIS,MAD,MAN,NDR,NYO,OPO,OUD,PMI,PSA,PSR,PUY,RAK,RBA,SNN,SVQ,TFS,TNG,TPS,TRS,TSF,VLC,VNO,WMI,ZAD,ZAZ,RZE,BEG,CLJ,GDN,KTW,OTP,POZ,SOF,TGM,TSR,VNO,WAW,WRO;49.454399,2.11278
LEH,Le Havre Octeville Airport,Le Havre;LYS;49.533901,0.088056
XCR,Châlons-Vatry Airport,Chalons;OPO,RAK;48.773333,4.206111
TUF,Tours-Val-de-Loire Airport,Tours;DUB,MRS,OPO,RAK,STN;47.432201,0.727606
CDG,Charles de Gaulle International Airport,Paris;HAM,IST,ATH,HER,RHO,SKG,TBS,CLT,DFW,JFK,KUL,LHR,MIA,ORD,PHL,VIE,YUL,YYZ,ABJ,ABV,ABZ,AGP,ALG,AMM,AMS,ARN,ATH,ATL,AUH,BCN,BEG,BES,BEY,BGF,BHX,BIO,BKK,BKO,BLL,BLQ,BLR,BOD,BOG,BOM,BOS,BRE,BSB,BSL,BUD,BZV,CAI,CAN,CCS,CFE,CKY,CLY,CMN,COO,CPH,CVG,DEL,DKR,DLA,DTW,DUB,DUS,DXB,EDI,EVN,EWR,EXT,EZE,FCO,FIH,FLR,FRA,GIG,GOA,GOT,GRU,GVA,GYD,HAJ,HAM,HAN,HAV,HEL,HKG,HND,IAD,IAH,ICN,IST,JED,JFK,JIB,JNB,KBP,KIX,KUL,LAD,LAX,LBV,LCA,LED,LFW,LHR,LIM,LIN,LIS,LJU,LOS,LUX,LYS,MAD,MAN,MEX,MIA,MLA,MPL,MRS,MRU,MSP,MUC,NAP,NBO,NCE,NCL,NDJ,NIM,NKC,NRT,NSI,NTE,NUE,ORD,OSL,OTP,OUA,PEK,PHL,PIT,PNR,PRG,PTY,PUF,PUJ,PVG,RBA,RIX,RNS,ROB,RUH,SCL,SEA,SFO,SGN,SIN,SLC,SOF,STR,SVG,SVO,SXM,TBS,TLS,TLV,TNR,TRN,TUN,TXL,VCE,VGO,VIE,VLC,VRN,WAW,WUH,YUL,YYZ,ZAG,ZRH,AAE,ALG,CZL,ORN,DEL,ATL,LYS,MEX,TLS,CTA,LIN,PMO,DFW,HEL,JFK,MIA,ORD,ABJ,ABZ,ARN,ATL,BES,BIO,BKK,BLL,BLQ,BOD,BOS,BRE,CFE,CPH,CTA,DKR,DTW,DUB,DUS,DXB,EDI,EVN,FCO,FLR,GOA,GOT,HAJ,HAM,HAN,HKG,IAD,IAH,JFK,JNB,LAX,LIM,LIN,LIS,MAN,MEX,MIA,MPL,MRS,NAP,NCL,NTE,NUE,OSL,PMO,PRG,PUF,PUJ,RNS,SCL,SEA,SFO,SGN,STR,SVG,SXM,TLS,TRN,TXL,VCE,VGO,VRN,YUL,YYZ,MSQ,DFW,JFK,LHR,MIA,ORD,ABZ,BHX,EDI,EXT,MAN,NCL,DJE,MIR,TUN,TPE,RIX,PEK,PVG,HKG,LCA,CAN,ABV,ATL,BOS,CMN,CVG,DTW,EWR,IAD,IAH,JFK,LAX,LYS,MIA,MSP,NIM,ORD,PHL,PIT,SEA,SFO,SLC,TLS,YUL,YYZ,DUB,ORK,DXB,ADD,BRU,AUH,JFK,TLS,LEJ,SOF,KEF,DJE,MIR,SFA,TUN,BAH,VIE,ADB,TAS,UGC,BCN,DFW,JFK,MIA,ORD,OVD,SCQ,OLB,PMO,CAI,TLV,GYD,GRU,PEK,HND,LYS,NRT,TLS,LJU,BEG,WRO,ICN,ABV,ALG,AMS,BSL,CMN,DLA,EZE,NIM,PUJ,ROB,MLA,NBO,FCO,CMN,BZV,PNR,LUX,DUS,EWR,FRA,IAD,MUC,ORD,TXL,YUL,YYZ,WAW,EMA,LBA,MAN,VNO,GVA,ZRH,TLV,TNR,BEY,DFW,HEL,KUL,MIA,ORD,BSL,MRU,CAI,LXR,AMS,PEK,PVG,HND,NRT,ATH,PRG,VIE,DBV,SPU,ZAG,ICN,ISB,LHE,MXP,KBP,NSI,EVN,DOH,JFK,OSR,PRG,AMM,OTP,BVC,CUN,FDF,JFK,LPA,MRS,PMO,POP,PTP,PUJ,SID,JER,ARN,CPH,OSL,BRU,SIN,ALG,CMN,LED,LYS,SVO,TLS,JED,RUH,BKK,IST,SAW,LAX,YQB,YUL,YYZ,AGA,AGP,AJA,BCN,BFS,BIA,BIQ,BLQ,BRI,BRS,BUD,CMN,CPH,CTA,EDI,GLA,KRK,LGW,LIS,LPL,LTN,MAD,MXP,NAP,NCE,OPO,PRG,RAK,TFS,TLS,VCE,SVX,EWR,IAD,ORD,SFO,CMB,ATH,CLT,DFW,JFK,MIA,ORD,PHL,RUN,AGP,BCN,BIO,GOT,VGO,VLC,HAN,SGN,VXE,BCN,MAD,OVD,SCQ,KEF,KEF,MCT,ADB,TGD,TIV,ALG,FAO,ORN;49.012798,2.55
